rank,target_id,source_type,repo_url,stars,last_commit_utc,adoption_signal,rank_score,snapshot_ref
16,wonderwhy-er/DesktopCommanderMCP,github,https://github.com/wonderwhy-er/DesktopCommanderMCP,8875,2026-07-27T08:27:12Z,0,8875,HEAD
17,xberg-io/xberg,github,https://github.com/xberg-io/xberg,8702,2026-07-27T09:37:42Z,0,8702,HEAD
18,idosal/git-mcp,github,https://github.com/idosal/git-mcp,8289,2026-07-27T07:12:55Z,0,8289,HEAD
19,webiny/webiny-js,github,https://github.com/webiny/webiny-js,8018,2026-07-27T06:56:11Z,0,8018,HEAD
20,google-labs-code/stitch-skills,github,https://github.com/google-labs-code/stitch-skills,7829,2026-07-27T09:20:03Z,0,7829,HEAD
21,firecrawl/firecrawl-mcp-server,github,https://github.com/firecrawl/firecrawl-mcp-server,7052,2026-07-27T09:21:34Z,0,7052,HEAD
22,BrowserMCP/mcp,github,https://github.com/BrowserMCP/mcp,6887,2026-07-27T07:49:17Z,0,6887,HEAD
23,CursorTouch/Windows-MCP,github,https://github.com/CursorTouch/Windows-MCP,6509,2026-07-27T08:47:48Z,0,6509,HEAD
24,getsentry/XcodeBuildMCP,github,https://github.com/getsentry/XcodeBuildMCP,6151,2026-07-27T06:19:57Z,0,6151,HEAD
25,epiral/bb-browser,github,https://github.com/epiral/bb-browser,6010,2026-07-27T07:22:56Z,0,6010,HEAD
26,kucherenko/jscpd,github,https://github.com/kucherenko/jscpd,5938,2026-07-27T09:06:46Z,0,5938,HEAD
27,lharries/whatsapp-mcp,github,https://github.com/lharries/whatsapp-mcp,5935,2026-07-27T07:13:03Z,0,5935,HEAD
28,Gentleman-Programming/engram,github,https://github.com/Gentleman-Programming/engram,5712,2026-07-27T09:38:37Z,0,5712,HEAD
29,jacob-bd/gemini-notebook-mcp-cli,github,https://github.com/jacob-bd/gemini-notebook-mcp-cli,5633,2026-07-27T06:45:31Z,0,5633,HEAD
30,sooperset/mcp-atlassian,github,https://github.com/sooperset/mcp-atlassian,5622,2026-07-27T09:21:07Z,0,5622,HEAD
31,FlorianBruniaux/claude-code-ultimate-guide,github,https://github.com/FlorianBruniaux/claude-code-ultimate-guide,5567,2026-07-27T09:27:54Z,0,5567,HEAD
32,Coding-Solo/godot-mcp,github,https://github.com/Coding-Solo/godot-mcp,4924,2026-07-27T09:03:34Z,0,4924,HEAD
33,openclaw/Peekaboo,github,https://github.com/openclaw/Peekaboo,4921,2026-07-27T08:58:28Z,0,4921,HEAD
34,aipotheosis-labs/aci,github,https://github.com/aipotheosis-labs/aci,4825,2026-07-27T06:45:42Z,0,4825,HEAD
35,exa-labs/exa-mcp-server,github,https://github.com/exa-labs/exa-mcp-server,4777,2026-07-26T16:42:17Z,0,4777,HEAD
36,u14app/deep-research,github,https://github.com/u14app/deep-research,4684,2026-07-27T07:01:24Z,0,4684,HEAD
37,prest/prest,github,https://github.com/prest/prest,4601,2026-07-27T08:01:18Z,0,4601,HEAD
38,makenotion/notion-mcp-server,github,https://github.com/makenotion/notion-mcp-server,4557,2026-07-27T09:21:53Z,0,4557,HEAD
39,Pimzino/spec-workflow-mcp,github,https://github.com/Pimzino/spec-workflow-mcp,4273,2026-07-24T14:22:39Z,0,4273,HEAD
40,antvis/mcp-server-chart,github,https://github.com/antvis/mcp-server-chart,4262,2026-07-27T09:30:08Z,0,4262,HEAD
41,MarkusPfundstein/mcp-obsidian,github,https://github.com/MarkusPfundstein/mcp-obsidian,4157,2026-07-27T07:56:39Z,0,4157,HEAD
42,homeassistant-ai/ha-mcp,github,https://github.com/homeassistant-ai/ha-mcp,4126,2026-07-27T08:43:59Z,0,4126,HEAD
43,haris-musa/excel-mcp-server,github,https://github.com/haris-musa/excel-mcp-server,4061,2026-07-27T07:13:02Z,0,4061,HEAD
44,agentgateway/agentgateway,github,https://github.com/agentgateway/agentgateway,4061,2026-07-27T09:16:01Z,0,4061,HEAD
45,CodeGraphContext/CodeGraphContext,github,https://github.com/CodeGraphContext/CodeGraphContext,4001,2026-07-27T08:07:57Z,0,4001,HEAD
46,cloudflare/mcp-server-cloudflare,github,https://github.com/cloudflare/mcp-server-cloudflare,3993,2026-07-27T02:15:02Z,0,3993,HEAD
47,TabularisDB/tabularis,github,https://github.com/TabularisDB/tabularis,3923,2026-07-27T09:07:10Z,0,3923,HEAD
48,Minidoracat/mcp-feedback-enhanced,github,https://github.com/Minidoracat/mcp-feedback-enhanced,3787,2026-07-27T06:48:43Z,0,3787,HEAD
49,atilaahmettaner/tradingview-mcp,github,https://github.com/atilaahmettaner/tradingview-mcp,3688,2026-07-27T09:34:15Z,0,3688,HEAD
50,dagucloud/dagu,github,https://github.com/dagucloud/dagu,3676,2026-07-27T09:02:04Z,0,3676,HEAD
