rank,target_id,source_type,repo_url,stars,last_commit_utc,adoption_signal,rank_score,snapshot_ref
37,apify/apify-mcp-server,github,https://github.com/apify/apify-mcp-server,4733,2026-08-24T06:30:30Z,0,4733,HEAD
38,u14app/deep-research,github,https://github.com/u14app/deep-research,4684,2026-08-24T03:14:03Z,0,4684,HEAD
39,prest/prest,github,https://github.com/prest/prest,4611,2026-08-22T06:42:27Z,0,4611,HEAD
40,makenotion/notion-mcp-server,github,https://github.com/makenotion/notion-mcp-server,4600,2026-08-23T18:31:37Z,0,4600,HEAD
41,agentgateway/agentgateway,github,https://github.com/agentgateway/agentgateway,4499,2026-08-24T06:03:29Z,0,4499,HEAD
42,homeassistant-ai/ha-mcp,github,https://github.com/homeassistant-ai/ha-mcp,4489,2026-08-24T06:05:31Z,0,4489,HEAD
43,antvis/mcp-server-chart,github,https://github.com/antvis/mcp-server-chart,4334,2026-08-24T02:34:50Z,0,4334,HEAD
44,MarkusPfundstein/mcp-obsidian,github,https://github.com/MarkusPfundstein/mcp-obsidian,4329,2026-08-24T06:20:45Z,0,4329,HEAD
45,Pimzino/spec-workflow-mcp,github,https://github.com/Pimzino/spec-workflow-mcp,4292,2026-08-23T07:08:02Z,0,4292,HEAD
46,atilaahmettaner/tradingview-mcp,github,https://github.com/atilaahmettaner/tradingview-mcp,4202,2026-08-24T06:30:48Z,0,4202,HEAD
47,callstack/agent-device,github,https://github.com/callstack/agent-device,4202,2026-08-24T05:59:32Z,0,4202,HEAD
48,TabularisDB/tabularis,github,https://github.com/TabularisDB/tabularis,4193,2026-08-24T01:36:58Z,0,4193,HEAD
49,haris-musa/excel-mcp-server,github,https://github.com/haris-musa/excel-mcp-server,4131,2026-08-24T02:39:32Z,0,4131,HEAD
50,CodeGraphContext/CodeGraphContext,github,https://github.com/CodeGraphContext/CodeGraphContext,4113,2026-08-24T05:06:33Z,0,4113,HEAD
