rank,target_id,source_type,repo_url,stars,last_commit_utc,adoption_signal,rank_score,snapshot_ref
21,firecrawl/firecrawl-mcp-server,github,https://github.com/firecrawl/firecrawl-mcp-server,7198,2026-08-10T06:35:06Z,0,7198,HEAD
22,BrowserMCP/mcp,github,https://github.com/BrowserMCP/mcp,6945,2026-08-10T04:25:25Z,0,6945,HEAD
23,CursorTouch/Windows-MCP,github,https://github.com/CursorTouch/Windows-MCP,6712,2026-08-10T06:57:59Z,0,6712,HEAD
24,getsentry/XcodeBuildMCP,github,https://github.com/getsentry/XcodeBuildMCP,6212,2026-08-10T05:36:47Z,0,6212,HEAD
25,lharries/whatsapp-mcp,github,https://github.com/lharries/whatsapp-mcp,6135,2026-08-10T01:10:02Z,0,6135,HEAD
26,epiral/bb-browser,github,https://github.com/epiral/bb-browser,6037,2026-08-09T23:59:34Z,0,6037,HEAD
27,kucherenko/jscpd,github,https://github.com/kucherenko/jscpd,5982,2026-08-09T09:14:40Z,0,5982,HEAD
28,Gentleman-Programming/engram,github,https://github.com/Gentleman-Programming/engram,5944,2026-08-10T06:43:01Z,0,5944,HEAD
29,jacob-bd/gemini-notebook-mcp-cli,github,https://github.com/jacob-bd/gemini-notebook-mcp-cli,5799,2026-08-10T06:34:10Z,0,5799,HEAD
30,sooperset/mcp-atlassian,github,https://github.com/sooperset/mcp-atlassian,5713,2026-08-10T05:52:53Z,0,5713,HEAD
31,FlorianBruniaux/claude-code-ultimate-guide,github,https://github.com/FlorianBruniaux/claude-code-ultimate-guide,5692,2026-08-10T03:46:11Z,0,5692,HEAD
32,Q00/ouroboros,github,https://github.com/Q00/ouroboros,5366,2026-08-10T06:56:27Z,0,5366,HEAD
33,Coding-Solo/godot-mcp,github,https://github.com/Coding-Solo/godot-mcp,5141,2026-08-10T04:25:58Z,0,5141,HEAD
34,openclaw/Peekaboo,github,https://github.com/openclaw/Peekaboo,4978,2026-08-10T07:19:38Z,0,4978,HEAD
35,aipotheosis-labs/aci,github,https://github.com/aipotheosis-labs/aci,4870,2026-08-09T14:50:41Z,0,4870,HEAD
36,exa-labs/exa-mcp-server,github,https://github.com/exa-labs/exa-mcp-server,4847,2026-08-10T02:44:03Z,0,4847,HEAD
37,u14app/deep-research,github,https://github.com/u14app/deep-research,4683,2026-08-10T07:09:30Z,0,4683,HEAD
38,prest/prest,github,https://github.com/prest/prest,4610,2026-08-08T03:29:33Z,0,4610,HEAD
39,makenotion/notion-mcp-server,github,https://github.com/makenotion/notion-mcp-server,4584,2026-08-10T02:08:31Z,0,4584,HEAD
40,homeassistant-ai/ha-mcp,github,https://github.com/homeassistant-ai/ha-mcp,4324,2026-08-10T07:18:13Z,0,4324,HEAD
41,antvis/mcp-server-chart,github,https://github.com/antvis/mcp-server-chart,4307,2026-08-09T23:20:04Z,0,4307,HEAD
42,agentgateway/agentgateway,github,https://github.com/agentgateway/agentgateway,4286,2026-08-10T07:02:16Z,0,4286,HEAD
43,MarkusPfundstein/mcp-obsidian,github,https://github.com/MarkusPfundstein/mcp-obsidian,4285,2026-08-10T06:58:33Z,0,4285,HEAD
44,Pimzino/spec-workflow-mcp,github,https://github.com/Pimzino/spec-workflow-mcp,4283,2026-08-10T06:14:39Z,0,4283,HEAD
45,haris-musa/excel-mcp-server,github,https://github.com/haris-musa/excel-mcp-server,4097,2026-08-10T07:01:59Z,0,4097,HEAD
46,CodeGraphContext/CodeGraphContext,github,https://github.com/CodeGraphContext/CodeGraphContext,4061,2026-08-10T05:44:19Z,0,4061,HEAD
47,TabularisDB/tabularis,github,https://github.com/TabularisDB/tabularis,4057,2026-08-10T06:37:29Z,0,4057,HEAD
48,cloudflare/mcp-server-cloudflare,github,https://github.com/cloudflare/mcp-server-cloudflare,4050,2026-08-10T06:14:08Z,0,4050,HEAD
49,atilaahmettaner/tradingview-mcp,github,https://github.com/atilaahmettaner/tradingview-mcp,3904,2026-08-10T06:57:13Z,0,3904,HEAD
50,Minidoracat/mcp-feedback-enhanced,github,https://github.com/Minidoracat/mcp-feedback-enhanced,3779,2026-08-09T21:09:16Z,0,3779,HEAD
