rank,target_id,source_type,repo_url,stars,last_commit_utc,adoption_signal,rank_score,snapshot_ref
27,Gentleman-Programming/engram,github,https://github.com/Gentleman-Programming/engram,6025,2026-08-17T05:42:07Z,0,6025,HEAD
28,kucherenko/jscpd,github,https://github.com/kucherenko/jscpd,6010,2026-08-17T06:20:03Z,0,6010,HEAD
29,jacob-bd/gemini-notebook-mcp-cli,github,https://github.com/jacob-bd/gemini-notebook-mcp-cli,5870,2026-08-17T05:12:17Z,0,5870,HEAD
30,sooperset/mcp-atlassian,github,https://github.com/sooperset/mcp-atlassian,5747,2026-08-17T01:27:48Z,0,5747,HEAD
31,FlorianBruniaux/claude-code-ultimate-guide,github,https://github.com/FlorianBruniaux/claude-code-ultimate-guide,5742,2026-08-17T06:25:52Z,0,5742,HEAD
32,Q00/ouroboros,github,https://github.com/Q00/ouroboros,5485,2026-08-17T06:28:37Z,0,5485,HEAD
33,Coding-Solo/godot-mcp,github,https://github.com/Coding-Solo/godot-mcp,5230,2026-08-17T04:08:04Z,0,5230,HEAD
34,openclaw/Peekaboo,github,https://github.com/openclaw/Peekaboo,4998,2026-08-17T06:41:24Z,0,4998,HEAD
35,aipotheosis-labs/aci,github,https://github.com/aipotheosis-labs/aci,4877,2026-08-17T01:41:35Z,0,4877,HEAD
36,exa-labs/exa-mcp-server,github,https://github.com/exa-labs/exa-mcp-server,4876,2026-08-17T06:27:23Z,0,4876,HEAD
37,u14app/deep-research,github,https://github.com/u14app/deep-research,4681,2026-08-17T04:42:13Z,0,4681,HEAD
38,prest/prest,github,https://github.com/prest/prest,4609,2026-08-14T13:15:18Z,0,4609,HEAD
39,makenotion/notion-mcp-server,github,https://github.com/makenotion/notion-mcp-server,4594,2026-08-16T09:49:31Z,0,4594,HEAD
40,homeassistant-ai/ha-mcp,github,https://github.com/homeassistant-ai/ha-mcp,4398,2026-08-17T04:16:44Z,0,4398,HEAD
41,agentgateway/agentgateway,github,https://github.com/agentgateway/agentgateway,4381,2026-08-17T03:34:56Z,0,4381,HEAD
42,antvis/mcp-server-chart,github,https://github.com/antvis/mcp-server-chart,4318,2026-08-17T06:22:55Z,0,4318,HEAD
43,MarkusPfundstein/mcp-obsidian,github,https://github.com/MarkusPfundstein/mcp-obsidian,4308,2026-08-17T05:03:40Z,0,4308,HEAD
44,Pimzino/spec-workflow-mcp,github,https://github.com/Pimzino/spec-workflow-mcp,4291,2026-08-14T13:19:55Z,0,4291,HEAD
45,haris-musa/excel-mcp-server,github,https://github.com/haris-musa/excel-mcp-server,4111,2026-08-17T03:15:18Z,0,4111,HEAD
46,TabularisDB/tabularis,github,https://github.com/TabularisDB/tabularis,4102,2026-08-17T06:36:56Z,0,4102,HEAD
47,CodeGraphContext/CodeGraphContext,github,https://github.com/CodeGraphContext/CodeGraphContext,4088,2026-08-17T06:04:37Z,0,4088,HEAD
48,cloudflare/mcp-server-cloudflare,github,https://github.com/cloudflare/mcp-server-cloudflare,4081,2026-08-17T04:50:40Z,0,4081,HEAD
49,atilaahmettaner/tradingview-mcp,github,https://github.com/atilaahmettaner/tradingview-mcp,3988,2026-08-17T03:52:46Z,0,3988,HEAD
50,apify/apify-mcp-server,github,https://github.com/apify/apify-mcp-server,3912,2026-08-17T06:41:26Z,0,3912,HEAD
